Series_reference,period,Data_value,STATUS,Units,lon,lat,Magnitude,Subject,Series_title_1,Series_title_2,class_prob,Series_title_4,Series_title_5,subset,start_date,end_date,EO_DATA,EO_STATUS
SNEA.S1NB1G00MS111C9,2005.03,81527,FINAL,Dollars,36.98,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-10,2023-01-10,"[0.31492799566258023, 0.7692090936080468, 0.6190586410239113, 0.9233523463386591, 0.66652013918223, 0.9828103001418941, 0.6583666174428631, 0.9019712860226108, 0.7698800218308214, 0.45317512609715005]",complete
SNEA.S1NB1G00MS111C9,2006.03,86380,FINAL,Dollars,36.83,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-11,2023-01-11,"[0.0030087442990381907, 0.5693761363128992, 0.8872771397021773, 0.285432339302904, 0.7460895434857503, 0.27031315361976305, 0.8359927020723622, 0.18791047236955227, 0.013530925179254694, 0.9195897880033627]",complete
SNEA.S1NB1G00MS111C9,2007.03,90438,FINAL,Dollars,37.07,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-12,2023-01-12,"[0.14037801726864518, 0.6348778015819548, 0.08238469738611831, 0.673149024654776, 0.4233793244425881, 0.8033684238508173, 0.9179035997104371, 0.5315427643552509, 0.409655613380277, 0.7958277065234107]",complete
SNEA.S1NB1G00MS111C9,2008.03,99034,FINAL,Dollars,36.97,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-13,2023-01-13,"[0.007334883980845364, 0.9365472526748709, 0.5080861204977741, 0.7024603233905794, 0.6158708312172989, 0.39424926648257375, 0.7649146510642022, 0.21206477833219572, 0.6467535152990048, 0.09307803247549828]",complete
SNEA.S1NB1G00MS111C9,2009.03,99656,REVISED,Dollars,36.83,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-14,2023-01-14,"[0.5013292781507953, 0.5038786512758687, 0.7620046295732035, 0.4189239850934291, 0.4258219505828411, 0.9273946906707283, 0.8250126469199532, 0.3956570090793676, 0.25993919776310215, 0.720097869050902]",complete
SNEA.S1NB1G00MS111C9,2010.03,99707,REVISED,Dollars,36.84,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-15,2023-01-15,"[0.8271002974766769, 0.16698234096062659, 0.16931578640028433, 0.10890852340740764, 0.42362307736063465, 0.39747940907794277, 0.29313047280356697, 0.8786748104122617, 0.408585946673641, 0.32910643356184743]",complete
SNEA.S1NB1G00MS111C9,2011.03,104160,REVISED,Dollars,36.83,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-16,2023-01-16,"[0.42626535472044547, 0.8114784125651691, 0.2552948989077253, 0.3133200631628239, 0.7070023756224356, 0.058575764877652814, 0.09347176522691325, 0.9736985321569629, 0.309941220940975, 0.06288226908480732]",complete
SNEA.S1NB1G00MS111C9,2012.03,104926,REVISED,Dollars,36.83,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-17,2023-01-17,"[0.20272624426233288, 0.650174117722482, 0.47410338704325883, 0.12789150987037734, 0.5892357742628551, 0.1887416482783204, 0.6224821710683683, 0.1843766956267079, 0.8700848864723151, 0.2196607248586827]",complete
SNEA.S1NB1G00MS111C9,2013.03,110277,REVISED,Dollars,37.09,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-18,2023-01-18,"[0.5516877026223851, 0.5411930659121721, 0.4045373598435824, 0.2785888030017839, 0.023362433204644484, 0.7921972462741825, 0.02877560297397319, 0.6963491946983804, 0.5558241628753017, 0.6858652302279634]",complete
SNEA.S1NB1G00MS111C9,2014.03,119691,REVISED,Dollars,36.96,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-19,2023-01-19,"[0.4592310013434493, 0.6193424713310163, 0.8758943432613541, 0.8240034605576361, 0.6795558868439067, 0.7731862177939742, 0.27949081170644974, 0.8573145943456796, 0.9878646073885603, 0.11074704614495345]",complete
SNEA.S1NB1G00MS111C9,2015.03,125124,REVISED,Dollars,36.84,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-20,2023-01-20,"[0.6128290877227014, 0.5300759852970233, 0.17011674998940096, 0.6557876974864211, 0.37031616026757985, 0.34244355922060177, 0.31656116108661403, 0.3620801851520393, 0.12961291753508564, 0.7973745895239569]",complete
SNEA.S1NB1G00MS111C9,2016.03,132968,REVISED,Dollars,36.84,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-21,2023-01-21,"[0.10534399617587864, 0.9114358668159452, 0.06558127202476283, 0.4253033708046656, 0.8716622501958402, 0.14516777397831293, 0.11047682656967495, 0.48366034959904425, 0.019767837729880333, 0.9146948686515504]",complete
SNEA.S1NB1G00MS111C9,2017.03,141299,REVISED,Dollars,36.85,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-22,2023-01-22,"[0.8575089816375547, 0.6279068114246077, 0.42533487378530666, 0.40207842672068783, 0.29214708934610933, 0.3037498881590829, 0.3044004336428051, 0.36498525368625334, 0.036186339911302046, 0.23041021149397]",complete
SNEA.S1NB1G00MS111C9,2018.03,153273,REVISED,Dollars,36.96,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-23,2023-01-23,"[0.8341096962549842, 0.5453947699700469, 0.10032707175345645, 0.10099983780668309, 0.5619153810333608, 0.48167261716516585, 0.024460824834906636, 0.5609495375059694, 0.8408153056418269, 0.5578235260391411]",complete
SNEA.S1NB1G00MS111C9,2019.03,162761,REVISED,Dollars,36.85,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-24,2023-01-24,"[0.7949234501576392, 0.5014291352945547, 0.38955768315976846, 0.006222311383912049, 0.5476974361911632, 0.6944325801059652, 0.632511606167908, 0.03269428409746278, 0.11595266409318317, 0.1838988775025432]",complete
SNEA.S1NB1G00MS111C9,2020.03,171752,REVISED,Dollars,36.85,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-25,2023-01-25,"[0.019357672101398604, 0.8884078966844281, 0.698180281003938, 0.587630168695706, 0.21789077583860517, 0.825526017949403, 0.19711758084019304, 0.35881877911226256, 0.07499558041051413, 0.29134908704805584]",complete
SNEA.S1NB1G00MS111C9,2021.03,174672,REVISED,Dollars,37.1,-0.64,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-26,2023-01-26,"[0.8906072751064791, 0.7652534569054183, 0.9812931316090326, 0.5248001119872239, 0.0017544634274984094, 0.8027581230008167, 0.28116908112646233, 0.8032580297395914, 0.7369815796368273, 0.756591934869153]",complete
SNEA.S1NB1G00MS111C9,2022.03,191332,REVISED,Dollars,36.95,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-27,2023-01-27,"[0.854124368710528, 0.08087239109259559, 0.6674700735853881, 0.650002113104583, 0.502862400055496, 0.343861559811218, 0.2797583279356093, 0.0347717767226563, 0.04834389891777535, 0.527528391371727]",complete
SNEA.S1NB1G00MS111C9,2023.03,208824,FINAL,Dollars,36.86,-0.6,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-28,2023-01-28,"[0.2878561288504835, 0.0755027424590009, 0.3753249274341538, 0.8182043966187574, 0.5699580370101572, 0.3754663040598979, 0.5490250415981314, 0.688156457863202, 0.8979701991343353, 0.1341097383681501]",complete
SNEA.S1NB1G00MS121C0,1999.03,14967,FINAL,Dollars,36.95,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-01-29,2023-01-29,"[0.3618542719712229, 0.018167660933993357, 0.19975107039291173, 0.4412503607081585, 0.031977930172645164, 0.42614786368900004, 0.9432860485012065, 0.12398176654828907, 0.5196689116508134, 0.9056553912274597]",complete
SNEA.S1NB1G00MS121C0,2000.03,16226,FINAL,Dollars,36.96,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-01-30,2023-01-30,"[0.39254305549204394, 0.6324321146546164, 0.8640388827137414, 0.9832811844884324, 0.7110267950684589, 0.9552633400853693, 0.2577607097504856, 0.2715408473201053, 0.4483060095682544, 0.9525351557036975]",complete
SNEA.S1NB1G00MS121C0,2001.03,17096,FINAL,Dollars,36.96,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-01-31,2023-01-31,"[0.07651324090325407, 0.9486372685878297, 0.5030237148339398, 0.9423201705009144, 0.8052688852812545, 0.6141334172933958, 0.5389917075446238, 0.6894910065515539, 0.9748243250623231, 0.4554116075241006]",complete
SNEA.S1NB1G00MS121C0,2002.03,18159,FINAL,Dollars,36.94,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-01,2023-02-01,"[0.8011034520157333, 0.2729612557615638, 0.6298279183818142, 0.5784385943303152, 0.26070032379595975, 0.7573579945132427, 0.5906625239786206, 0.7683833411674982, 0.38241872651864584, 0.7526611497006073]",complete
SNEA.S1NB1G00MS121C0,2003.03,16296,FINAL,Dollars,36.94,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-02,2023-02-02,"[0.11474297151343138, 0.8123061303106196, 0.8508978564730068, 0.366118688828465, 0.7646157710948519, 0.8885583498396479, 0.7159215377570276, 0.4815393151177285, 0.8381680192235416, 0.34514673991165057]",complete
SNEA.S1NB1G00MS121C0,2004.03,17230,FINAL,Dollars,36.94,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-03,2023-02-03,"[0.5986812332738168, 0.7678660006539965, 0.32741852938298277, 0.36178156417046115, 0.18653868006437269, 0.031595647843046915, 0.6715592266198321, 0.007809157340222916, 0.1777063032556917, 0.18406916688760366]",complete
SNEA.S1NB1G00MS121C0,2005.03,17445,FINAL,Dollars,37.03,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-04,2023-02-04,"[0.16439632720992514, 0.31904700180155554, 0.03748781283760372, 0.44236340696191345, 0.12376191173881923, 0.9209715482263727, 0.240793950882096, 0.2945137374428348, 0.2595063752429533, 0.6022784973023377]",complete
SNEA.S1NB1G00MS121C0,2006.03,16912,FINAL,Dollars,37.03,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-05,2023-02-05,"[0.6809078835085275, 0.560762101101843, 0.40366887160829745, 0.8310619050011464, 0.40142564255507907, 0.92509259441064, 0.6171526255308106, 0.508664481066627, 0.042373041965678815, 0.8199388774788705]",complete
SNEA.S1NB1G00MS121C0,2007.03,18180,FINAL,Dollars,37.04,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-06,2023-02-06,"[0.25899310655905794, 0.7206579144429122, 0.2803068203160891, 0.4224536824404519, 0.06051452574167937, 0.06174622284842102, 0.8138588304904619, 0.39756166118513425, 0.15749287594144634, 0.6425038423870957]",complete
SNEA.S1NB1G00MS121C0,2008.03,19823,FINAL,Dollars,37.04,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-07,2023-02-07,"[0.0949400968584091, 0.02855770222902254, 0.48142625266777384, 0.7646656279459307, 0.15273760575660666, 0.7966578367171011, 0.35383638800351447, 0.9607392805779472, 0.3273866086922035, 0.7026989902933274]",complete
SNEA.S1NB1G00MS121C0,2009.03,18853,FINAL,Dollars,37.04,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-08,2023-02-08,"[0.3026952154562318, 0.4256018075007988, 0.11751938068329604, 0.6505260786107044, 0.8045343192097086, 0.267919458406216, 0.5796939567569185, 0.9266991623448478, 0.8401249991515426, 0.27494489375333964]",complete
SNEA.S1NB1G00MS121C0,2010.03,20636,FINAL,Dollars,37.04,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-09,2023-02-09,"[0.13740078833374691, 0.9576724647802465, 0.5655403770841972, 0.34388544274598387, 0.5836422324572862, 0.14307509739441782, 0.0935572808175984, 0.8621880383830922, 0.5201610181225512, 0.12495961078772366]",complete
SNEA.S1NB1G00MS121C0,2011.03,21487,FINAL,Dollars,37.05,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-10,2023-02-10,"[0.6033203421354901, 0.2835206784544487, 0.9852492493606925, 0.5184649184292761, 0.6212983856402734, 0.9638314012356675, 0.5261624314724697, 0.7005977610773075, 0.5051428996514277, 0.8827003259167284]",complete
SNEA.S1NB1G00MS121C0,2012.03,24732,FINAL,Dollars,37.05,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-11,2023-02-11,"[0.3454041064538549, 0.27739739867438795, 0.5650168606957645, 0.30670563472961687, 0.8988570321031596, 0.37308450099612434, 0.659967569320555, 0.15983807209606316, 0.13664729554802024, 0.38223229161079986]",complete
SNEA.S1NB1G00MS121C0,2013.03,21358,FINAL,Dollars,37.05,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-12,2023-02-12,"[0.8836172770801864, 0.9495740737817224, 0.6921567195282218, 0.6666007871285043, 0.9435190420887378, 0.13999658403580617, 0.25986603732061675, 0.03263637540574915, 0.8028418422870826, 0.8522764859808134]",complete
SNEA.S1NB1G00MS121C0,2014.03,22673,FINAL,Dollars,37.05,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-13,2023-02-13,"[0.9245721050109792, 0.13418798845025515, 0.7611275975632984, 0.81052994514844, 0.8907476522156554, 0.24315210819675825, 0.5112091340461075, 0.7467409786398439, 0.8894245674288024, 0.2788857884220678]",complete
SNEA.S1NB1G00MS121C0,2015.03,21894,FINAL,Dollars,37.06,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-14,2023-02-14,"[0.1274159248751443, 0.6284698134144093, 0.755012591037997, 0.5920929605219201, 0.681018718061552, 0.7745496620660276, 0.3361298940832831, 0.12558155529238024, 0.21672112831598478, 0.6454775334886824]",complete
SNEA.S1NB1G00MS121C0,2016.03,22513,FINAL,Dollars,37.05,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-15,2023-02-15,"[0.35054254721845546, 0.3545748847646524, 0.8131757463230113, 0.5970333752958827, 0.9100967854175499, 0.33924134032628583, 0.8204389526940515, 0.422325575330322, 0.642988043350688, 0.3855650227595887]",complete
SNEA.S1NB1G00MS121C0,2017.03,25041,FINAL,Dollars,37.06,-0.67,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-16,2023-02-16,"[0.7696101996234863, 0.9174058089460215, 0.044755306986421495, 0.687856520376586, 0.3366608649057298, 0.7547447890486009, 0.09526097090436647, 0.6872492793371283, 0.2933700120432843, 0.5000428419084542]",complete
SNEA.S1NB1G00MS121C0,2018.03,26052,FINAL,Dollars,37.07,-0.67,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-corporate business enterprises,All control,training,2022-02-17,2023-02-17,"[0.5448948487664732, 0.3974069987092874, 0.1428421311646233, 0.7794073218083324, 0.8049232166522268, 0.36667437160884875, 0.01240797416643813, 0.6462442799785614, 0.5452877765420445, 0.05310245701871086]",complete
