eo_data,class,lon,lat,subset,start_date,end_date,eo_status,coord
Maize,7,36.84911162,-0.77098209,training,22/05/2022,22/05/2023,complete,"[0.26685491 0.91714579 0.70373377 0.07945118 0.87701302 0.6730812
 0.71796067 0.44711485 0.56255702 0.48669713]"
Avocado,8,36.8523513,-0.772964512,training,23/05/2022,23/05/2023,complete,"[0.63267478 0.86062291 0.67422041 0.43558277 0.31658845 0.3940149
 0.87735142 0.40982658 0.69622485 0.43869965]"
Maize,7,36.85530728,-0.775567323,training,24/05/2022,24/05/2023,complete,"[0.5254394  0.07954543 0.4946467  0.07798969 0.93007062 0.34932626
 0.41844234 0.98026316 0.21755411 0.03527725]"
Maize,7,36.85303408,-0.773051626,training,25/05/2022,25/05/2023,complete,"[0.45656982 0.18430007 0.70691158 0.85276458 0.57085841 0.25401699
 0.16232599 0.7042406  0.90344794 0.68812936]"
Cabbage,27,37.0363886,-0.9864681,training,26/05/2022,26/05/2023,complete,"[0.74113167 0.47766022 0.98328609 0.67097554 0.93330804 0.46983315
 0.60772462 0.13766277 0.62344832 0.8952038 ]"
Tomatoes,34,37.0384191,-0.9881685,training,27/05/2022,27/05/2023,complete,"[0.62843778 0.83462704 0.05101941 0.3213131  0.66788667 0.82354418
 0.13633308 0.76245031 0.47988406 0.41214605]"
Pineapple,37,37.0824554,-1.0256117,training,28/05/2022,28/05/2023,complete,"[0.85439392 0.45174756 0.98921962 0.48071769 0.45458126 0.51350069
 0.99041439 0.1795173  0.22261986 0.58524008]"
Pigeon Peas,38,37.16005485,-1.015276057,training,29/05/2022,29/05/2023,complete,"[0.4864121  0.93188483 0.78697285 0.63095125 0.36103219 0.76642424
 0.59829195 0.02567002 0.21950134 0.57120038]"
Sweet Potato,23,37.1717637,-1.0228288,training,30/05/2022,30/05/2023,complete,"[0.89752584 0.63082374 0.6755994  0.17132994 0.75980851 0.26718097
 0.87356802 0.99542144 0.42167296 0.35681749]"
Beans,12,37.18029944,-1.021126189,training,31/05/2022,31/05/2023,complete,"[0.78264827 0.5507748  0.97508721 0.26379736 0.20899889 0.64018163
 0.31520987 0.42678821 0.40968537 0.07427838]"
Rosemary,39,37.1554953,-1.0140753,training,06/01/2022,06/01/2023,complete,"[0.75449612 0.44076028 0.38549998 0.70025734 0.74165962 0.78876176
 0.80763832 0.98352949 0.60871485 0.8279136 ]"
Beans,12,37.15753294,-1.014254859,training,06/02/2022,06/02/2023,complete,"[0.37561381 0.36436593 0.62210604 0.01765514 0.76513386 0.90288291
 0.02823206 0.17656701 0.42030737 0.86646609]"
Beans,12,37.15648865,-1.009496965,training,06/03/2022,06/03/2023,complete,"[0.83299498 0.23823878 0.74482895 0.95748631 0.34463536 0.8937585
 0.73131228 0.74805311 0.34914512 0.71415655]"
Beans,12,37.1554509,-1.0111602,training,06/04/2022,06/04/2023,complete,"[0.2502184  0.96734402 0.46789313 0.67141471 0.14198046 0.94339412
 0.21960021 0.19730871 0.91383361 0.99562461]"
Beans,12,37.179962,-1.020579182,training,06/05/2022,06/05/2023,complete,"[0.77301068 0.53909258 0.76812386 0.68675999 0.9997702  0.42089502
 0.86311165 0.31178838 0.84179045 0.91482876]"
Beans,12,37.18500228,-1.024230631,training,06/06/2022,06/06/2023,complete,"[0.57752889 0.38826921 0.42789889 0.31406108 0.13335003 0.90352949
 0.9823969  0.54437348 0.48973429 0.67673133]"
Beans,12,37.1821883,-1.0202833,training,06/07/2022,06/07/2023,complete,"[0.86100628 0.2497683  0.27224031 0.34408722 0.46576948 0.98216959
 0.55343022 0.52206091 0.89646109 0.64119311]"
Beans,12,37.1823292,-1.0204369,training,06/08/2022,06/08/2023,complete,"[0.40925547 0.34036826 0.89919177 0.56397037 0.73846356 0.13863823
 0.11288912 0.91320803 0.96917398 0.93602138]"
Beans,12,37.0737522,-0.9681,training,06/09/2022,06/09/2023,complete,"[0.48304284 0.4373411  0.75865595 0.35261916 0.7716752  0.3111622
 0.08060254 0.92966384 0.77279186 0.96495426]"
Beans,12,37.0762775,-0.9665924,training,06/10/2022,06/10/2023,complete,"[0.15794817 0.10236665 0.4115883  0.98220587 0.66019521 0.48687723
 0.53443082 0.6456379  0.47060153 0.05984467]"
Beans,12,37.079461,-0.9643992,training,06/11/2022,06/11/2023,complete,"[0.23883343 0.4174047  0.88450979 0.95602162 0.43484542 0.87381279
 0.29728582 0.9062677  0.11748822 0.41676195]"
Napier,19,36.9720698,-0.9332258,training,06/12/2022,06/12/2023,complete,"[0.45621599 0.85143527 0.19756638 0.07277465 0.54716285 0.85823671
 0.41066631 0.19029752 0.65918326 0.58040299]"
Beans,12,36.9314045,-0.9241686,training,13/06/2022,13/06/2023,complete,"[0.56484348 0.5547748  0.41431207 0.96806793 0.55442557 0.70203404
 0.72723574 0.03536151 0.79008269 0.96267424]"
Sweet Potato,23,36.932578,-0.9190456,training,14/06/2022,14/06/2023,complete,"[0.25608973 0.4509689  0.665368   0.92148074 0.85141259 0.36777003
 0.13879158 0.5855796  0.42766085 0.94667508]"
Kales,28,36.9031511,-0.8499564,training,15/06/2022,15/06/2023,complete,"[0.86516652 0.10562167 0.99434512 0.03829809 0.2829239  0.70573942
 0.16766507 0.46086645 0.75672543 0.67278501]"
Beans,12,36.8888189,-0.8655143,training,16/06/2022,16/06/2023,complete,"[0.89905701 0.72141545 0.52200365 0.9715911  0.56624262 0.83439306
 0.58477    0.07470307 0.16022091 0.7038305 ]"
Spinach,40,36.9033988,-0.8499308,training,17/06/2022,17/06/2023,complete,"[0.23077525 0.84640907 0.79962807 0.52032785 0.42491203 0.53117549
 0.8813309  0.45407252 0.28014503 0.16009259]"
Macadamia,10,36.9380132,-0.9184148,training,18/06/2022,18/06/2023,complete,"[0.10627167 0.76592624 0.64206114 0.0358504  0.24757461 0.61261254
 0.44432029 0.3963663  0.05552149 0.93940925]"
Bananas,20,37.12216288,-0.925708834,training,19/06/2022,19/06/2023,complete,"[0.38949032 0.41836771 0.02525676 0.79316765 0.88903154 0.18717033
 0.74278607 0.31734995 0.54456217 0.44305489]"
Potatoes,15,37.11368059,-0.922818336,training,20/06/2022,20/06/2023,complete,"[0.70908457 0.58713585 0.77314653 0.56620366 0.70053766 0.8350581
 0.45147756 0.73613336 0.86840213 0.46911324]"
Beans,12,37.10931737,-0.923534129,training,21/06/2022,21/06/2023,complete,"[0.86726101 0.47387367 0.0292424  0.71695668 0.51321433 0.57273478
 0.21202827 0.96676318 0.04865248 0.76116319]"
Mango,11,37.10154772,-0.92584911,training,22/06/2022,22/06/2023,complete,"[0.78872412 0.50584784 0.86996238 0.3004237  0.57696705 0.37583619
 0.02125387 0.25790642 0.83579665 0.47864884]"
Maize,7,37.00572094,-0.885117677,training,23/06/2022,23/06/2023,complete,"[0.03020987 0.64273737 0.35211038 0.02125632 0.42444855 0.0484012
 0.82672583 0.88380628 0.60671618 0.89773683]"
Arrowroot,16,37.00857418,-0.888011192,training,24/06/2022,24/06/2023,complete,"[0.65142929 0.03237792 0.8211768  0.7003995  0.1212488  0.96019627
 0.90232247 0.87898844 0.72954958 0.99422938]"
Coffee,18,36.95232656,-0.856562903,training,25/06/2022,25/06/2023,complete,"[0.11421406 0.54797081 0.09138135 0.92459374 0.16713598 0.72000802
 0.46682588 0.62158898 0.22362248 0.14977969]"
Avocado,8,36.94095445,-0.862225678,training,26/06/2022,26/06/2023,complete,"[0.48504803 0.36284108 0.63775999 0.70144453 0.24319085 0.25185117
 0.12840338 0.69923629 0.49242834 0.1710997 ]"
Napier,19,36.94469301,-0.853862854,training,27/06/2022,27/06/2023,complete,"[0.91135002 0.86243905 0.37911981 0.3199183  0.08727855 0.96084229
 0.48971115 0.25080822 0.18797528 0.41452116]"
Napier,19,36.9714736,-0.6816482,training,28/06/2022,28/06/2023,complete,"[0.62295456 0.49998408 0.45787136 0.69354485 0.21389213 0.45024927
 0.71441391 0.18896816 0.64493038 0.89337627]"
Cabbage,27,36.9380003,-0.686399112,training,29/06/2022,29/06/2023,complete,"[5.71547361e-04 9.17075154e-01 2.20518256e-01 5.10400191e-01
 4.56296729e-01 6.26697571e-01 6.59912325e-01 5.97609234e-01
 4.15309933e-01 6.07784981e-01]"
Napier,19,36.95988199,-0.670191146,training,30/06/2022,30/06/2023,complete,"[0.22707229 0.45081252 0.01746418 0.13542492 0.59387512 0.81787623
 0.88389854 0.09595866 0.97739944 0.70719653]"
Napier,19,36.9236743,-0.6757263,training,07/01/2022,07/01/2023,complete,"[0.02890925 0.38696218 0.5513687  0.43784551 0.67551755 0.65216296
 0.55251981 0.29578826 0.61492159 0.5475511 ]"
Napier,19,37.146982,-0.7184039,training,07/02/2022,07/02/2023,complete,"[0.06930751 0.93692529 0.70555361 0.26637962 0.35026737 0.07950602
 0.76829067 0.71727686 0.40059953 0.75252912]"
Napier,19,37.1468084,-0.7183723,training,07/03/2022,07/03/2023,complete,"[0.60522394 0.1926221  0.0258245  0.63114907 0.77568975 0.65469665
 0.56470104 0.83543812 0.0180894  0.75187002]"
Bananas,20,37.15655795,-0.715417657,training,07/04/2022,07/04/2023,complete,"[0.52011695 0.68976874 0.40126302 0.57091185 0.75774596 0.038957
 0.67726641 0.29610246 0.62056704 0.0745123 ]"
Beans,12,37.15908356,-0.734093015,training,07/05/2022,07/05/2023,complete,"[0.57469776 0.05077838 0.13552786 0.93549071 0.40888855 0.31405027
 0.71971747 0.59936634 0.17865045 0.94026395]"
Arrowroot,16,37.1592387,-0.7341154,training,07/06/2022,07/06/2023,complete,"[0.19823486 0.31754217 0.17003569 0.8458529  0.9669331  0.91036459
 0.03864814 0.16893616 0.96218622 0.31985867]"
Beans,12,37.15898442,-0.732455594,training,07/07/2022,07/07/2023,complete,"[0.77018363 0.40808252 0.09889426 0.35877968 0.43564116 0.5463468
 0.63407607 0.66014659 0.43014238 0.01854727]"
Beans,12,37.2077507,-0.7252916,training,07/08/2022,07/08/2023,complete,"[0.75819764 0.04716691 0.88045842 0.29511278 0.26188666 0.46308931
 0.74419773 0.06491799 0.76084199 0.11674757]"
Beans,12,37.204381,-0.7123285,training,07/09/2022,07/09/2023,complete,"[0.73828347 0.15031587 0.93789122 0.41414307 0.41561274 0.84699181
 0.07886734 0.10906755 0.78953559 0.53860661]"
Beans,12,37.1757505,-0.7361564,training,07/10/2022,07/10/2023,complete,"[0.89477475 0.85279897 0.58634351 0.97521358 0.75007404 0.28896719
 0.86562736 0.22068938 0.40412754 0.62464342]"
Beans,12,37.20565618,-0.723262029,training,07/11/2022,07/11/2023,complete,"[0.60388459 0.41736078 0.78116551 0.07397714 0.45134379 0.70446664
 0.43192715 0.55293998 0.73783876 0.69414423]"
Beans,12,37.2198839,-0.7233533,training,07/12/2022,07/12/2023,complete,"[0.6513715  0.0339886  0.91702613 0.47649857 0.2179033  0.21666321
 0.99713295 0.06989931 0.18765212 0.54843412]"
Beans,12,37.1978598,-0.7085912,training,13/07/2022,13/07/2023,complete,"[0.2427368  0.07841684 0.66741247 0.09512197 0.05813643 0.79008918
 0.4484782  0.61736235 0.22745327 0.26275072]"
Beans,12,37.17656582,-0.72387709,training,14/07/2022,14/07/2023,complete,"[0.70790624 0.92279918 0.95267045 0.97309444 0.95550948 0.20972261
 0.54504709 0.97489396 0.6373217  0.13106967]"
Beans,12,37.1752226,-0.7184042,training,15/07/2022,15/07/2023,complete,"[0.94631772 0.90222575 0.78748112 0.03426932 0.87443989 0.42517323
 0.62422605 0.51203247 0.16415723 0.96486425]"
Beans,12,37.17516142,-0.718430135,training,16/07/2022,16/07/2023,complete,"[0.08168968 0.83513234 0.97594981 0.81837135 0.66384667 0.16569796
 0.88683297 0.46985419 0.3289023  0.83508354]"
Beans,12,37.1750159,-0.718549,training,17/07/2022,17/07/2023,complete,"[0.31261751 0.12241195 0.69698523 0.48966367 0.52831025 0.16496186
 0.00568785 0.0274409  0.72032993 0.41767773]"
Kunde,31,37.1748399,-0.7184414,training,18/07/2022,18/07/2023,complete,"[0.25060939 0.14509526 0.91560763 0.89109623 0.19391663 0.67573741
 0.58667734 0.85406695 0.69352335 0.93163285]"
Pumpkin,17,37.1748315,-0.7183995,training,19/07/2022,19/07/2023,complete,"[0.72260302 0.37044333 0.71221032 0.53703501 0.18714974 0.7679991
 0.82135178 0.59629121 0.92233439 0.54407517]"
Beans,12,37.1784132,-0.7163049,training,20/07/2022,20/07/2023,complete,"[0.84422726 0.74965924 0.66966267 0.5086708  0.72240186 0.32284106
 0.46754278 0.72398626 0.69495508 0.66826279]"
Beans,12,37.1678641,-0.7397209,training,21/07/2022,21/07/2023,complete,"[0.30537563 0.06043844 0.36437391 0.72850249 0.27958646 0.63871503
 0.97727137 0.8593972  0.68315765 0.52243805]"
Beans,12,37.1253374,-0.8000658,training,22/07/2022,22/07/2023,complete,"[0.53632803 0.44512134 0.60329618 0.48673696 0.91834783 0.01742287
 0.51389972 0.59095593 0.6985317  0.52772926]"
Beans,12,37.1275601,-0.9444551,training,23/07/2022,23/07/2023,complete,"[0.69723226 0.98219549 0.1755549  0.65342442 0.13817555 0.56726819
 0.34857342 0.4136259  0.59963228 0.83208756]"
Beans,12,37.1274611,-0.9438326,training,24/07/2022,24/07/2023,complete,"[0.94506526 0.66513473 0.41189267 0.771248   0.40659309 0.70629819
 0.99648448 0.22623121 0.05430813 0.39469308]"
Beans,12,37.2398614,-0.9192646,training,25/07/2022,25/07/2023,complete,"[0.20090797 0.11022902 0.15249226 0.5704988  0.01929886 0.31392549
 0.58177467 0.90445536 0.18962821 0.25939006]"
Beans,12,37.1276995,-0.9502228,training,26/07/2022,26/07/2023,complete,"[0.94310415 0.95432511 0.45685189 0.18440164 0.65139113 0.98508321
 0.75522081 0.06398996 0.26412307 0.23614765]"
Beans,12,37.1318071,-0.9543445,training,27/07/2022,27/07/2023,complete,"[0.16659773 0.22347298 0.53383893 0.54681697 0.65863845 0.25722484
 0.66880892 0.01620674 0.06689063 0.85407154]"
Beans,12,37.2259299,-0.9231059,training,28/07/2022,28/07/2023,complete,"[0.35312074 0.54351454 0.60609753 0.21523393 0.55202524 0.59345022
 0.01696243 0.40706558 0.79046888 0.38100998]"
Beans,12,37.1159565,-0.800175,training,29/07/2022,29/07/2023,complete,"[0.82614789 0.61235882 0.55155448 0.89629869 0.75093666 0.79340843
 0.04787618 0.11482203 0.36221133 0.17335937]"
Beans,12,37.14247362,-0.946399168,training,30/07/2022,30/07/2023,complete,"[0.65275126 0.17477128 0.66627479 0.64797832 0.03126487 0.97069027
 0.53903065 0.53332609 0.258364   0.01037033]"
Beans,12,37.223818,-0.9224323,training,31/07/2022,31/07/2023,complete,"[0.08433319 0.88172399 0.59939387 0.09754977 0.27850488 0.83979433
 0.29376182 0.94321546 0.08884696 0.23016113]"
Beans,12,37.2234448,-0.9225448,training,08/01/2022,08/01/2023,complete,"[0.098017   0.65758964 0.07777908 0.32114075 0.23064274 0.44514436
 0.95436965 0.50765328 0.16524529 0.86917495]"
Beans,12,37.1460241,-0.944124471,training,08/02/2022,08/02/2023,complete,"[0.05170935 0.99872736 0.58255894 0.34860414 0.2079488  0.14749107
 0.98124263 0.59583155 0.24800467 0.95889982]"
Beans,12,37.148685,-0.9471933,training,08/03/2022,08/03/2023,complete,"[0.89719244 0.58805092 0.7612222  0.67404814 0.25471674 0.12866856
 0.82898602 0.7144646  0.80859784 0.63115163]"
Beans,12,37.2491152,-0.8358573,training,08/04/2022,08/04/2023,complete,"[0.55034157 0.83327687 0.15883708 0.32993594 0.02182359 0.32794452
 0.60497339 0.4097692  0.9572144  0.4342786 ]"
Beans,12,37.1534,-0.9452,training,08/05/2022,08/05/2023,complete,"[0.59218764 0.33090881 0.01281125 0.88786321 0.09799531 0.17341393
 0.81373789 0.99950701 0.07758182 0.66419299]"
Beans,12,37.1535288,-0.9450473,training,08/06/2022,08/06/2023,complete,"[0.95398715 0.73473592 0.76910919 0.63322328 0.32913141 0.00751881
 0.82404513 0.55230333 0.74781269 0.67507463]"
Yams,30,37.2383776,-0.9215983,training,08/07/2022,08/07/2023,complete,"[0.43608097 0.17904074 0.52034928 0.92098071 0.07834656 0.62389185
 0.73670225 0.19077837 0.26560083 0.79355006]"
Beans,12,37.16885906,-0.953296564,training,08/08/2022,08/08/2023,complete,"[0.46410208 0.94516173 0.06407813 0.64944596 0.16301579 0.51986635
 0.38581328 0.46762555 0.95581154 0.23177765]"
Beans,12,37.1688234,-0.9540274,training,08/09/2022,08/09/2023,complete,"[0.35242073 0.92165824 0.51247452 0.49071757 0.41043494 0.97742158
 0.1808888  0.51122587 0.01445102 0.3076886 ]"
Spinach,40,37.124569,-0.8124241,training,08/10/2022,08/10/2023,complete,"[0.02492666 0.33814136 0.19180774 0.63140496 0.3398839  0.97492206
 0.22800533 0.71291323 0.66648843 0.94815012]"
Beans,12,37.1805568,-0.9547347,training,08/11/2022,08/11/2023,complete,"[0.79759567 0.47514698 0.25879245 0.59441939 0.07939554 0.95503929
 0.88632794 0.50143369 0.80903395 0.75826784]"
Beans,12,37.2514249,-0.897177,training,08/12/2022,08/12/2023,complete,"[0.79478644 0.56713576 0.24879564 0.43759841 0.11544063 0.31870194
 0.18843461 0.8752324  0.54175746 0.07466079]"
Beans,12,37.1222331,-0.9096711,training,13/08/2022,13/08/2023,complete,"[0.67199532 0.99810613 0.88755615 0.64604691 0.8087669  0.29232274
 0.77760763 0.09579575 0.29271253 0.05722734]"
Pumpkin,17,37.2512432,-0.9185494,training,14/08/2022,14/08/2023,complete,"[0.20393391 0.50331178 0.47558609 0.06199528 0.16842637 0.17603309
 0.83268025 0.68181214 0.55541332 0.87687066]"
Beans,12,37.2731997,-0.9393587,training,15/08/2022,15/08/2023,complete,"[0.35138187 0.39924653 0.41159336 0.68503817 0.5639706  0.92710004
 0.18576496 0.06654288 0.83578572 0.30190146]"
Macadamia,10,37.2609088,-0.9551754,training,16/08/2022,16/08/2023,complete,"[0.7571132  0.21167239 0.29645668 0.01627918 0.93519434 0.70072945
 0.24783259 0.92410953 0.61544083 0.96472958]"
Beans,12,37.2583984,-0.8964471,training,17/08/2022,17/08/2023,complete,"[0.7228955  0.67493486 0.6209057  0.34426823 0.73163374 0.69780386
 0.55284295 0.85962072 0.25748778 0.10276699]"
Beans,12,37.2647719,-0.896962,training,18/08/2022,18/08/2023,complete,"[0.34002011 0.49220654 0.4959452  0.24994389 0.70377763 0.7733102
 0.73712968 0.91737775 0.63526055 0.87047629]"
Pumpkin,17,37.271295,-0.8965273,training,19/08/2022,19/08/2023,complete,"[0.92191576 0.23026802 0.50251202 0.62764342 0.686284   0.3626087
 0.36867554 0.6732746  0.54217712 0.33119425]"
Pawpaw,14,37.2827531,-0.9141292,training,20/08/2022,20/08/2023,complete,"[0.88053387 0.99940869 0.15224699 0.88591247 0.40642917 0.51272028
 0.57774245 0.51877648 0.77590193 0.36777664]"
Thoroko,41,37.2405445,-0.8214481,training,21/08/2022,21/08/2023,complete,"[0.43313787 0.46765944 0.48604482 0.50933256 0.20630808 0.20312637
 0.44618173 0.95411551 0.05988033 0.66078543]"
Beans,12,37.2544847,-0.8202114,training,22/08/2022,22/08/2023,complete,"[0.17140731 0.12414693 0.31155245 0.47149236 0.719702   0.69288799
 0.83669059 0.4254118  0.97754014 0.36827477]"
Beans,12,37.2582045,-0.8107229,training,23/08/2022,23/08/2023,complete,"[0.19187544 0.55612882 0.56729324 0.01141766 0.1764591  0.32662628
 0.9995887  0.83509951 0.66168834 0.45460392]"
Beans,12,37.23479,-0.820235,training,24/08/2022,24/08/2023,complete,"[0.30094305 0.13671217 0.9280963  0.53779926 0.58079706 0.10070333
 0.60951177 0.58374873 0.4299079  0.97850465]"
Beans,12,37.2250718,-0.8358333,training,25/08/2022,25/08/2023,complete,"[0.94808946 0.13166073 0.23292437 0.5839527  0.53634667 0.50941323
 0.2489739  0.08453796 0.15262041 0.90399937]"
Beans,12,37.2229054,-0.8378986,training,26/08/2022,26/08/2023,complete,"[0.8984549  0.13633706 0.31268869 0.71996295 0.7919056  0.65162989
 0.68103339 0.55107839 0.66692588 0.97736799]"
Beans,12,37.17054747,-0.950435352,training,27/08/2022,27/08/2023,complete,"[0.97319589 0.50169458 0.52749881 0.33832821 0.73795016 0.07812359
 0.17280665 0.92858446 0.49478402 0.89597664]"
Beans,12,37.1831997,-0.9574366,training,28/08/2022,28/08/2023,complete,"[0.13307815 0.01116248 0.37200616 0.73669335 0.19440835 0.32034422
 0.88751715 0.59396681 0.45290628 0.84226495]"
Beans,12,37.1996072,-0.9760654,training,29/08/2022,29/08/2023,complete,"[0.77919942 0.22417321 0.38123112 0.36331353 0.30067509 0.52674301
 0.71413999 0.48234115 0.94458475 0.26237663]"
Tomatoes,34,37.1932412,-0.9712952,training,30/08/2022,30/08/2023,complete,"[0.07245726 0.7905417  0.66272272 0.83225402 0.65494409 0.08761781
 0.23927714 0.4986357  0.39944399 0.46982032]"
Beans,12,37.1818458,-0.9585115,training,31/08/2022,31/08/2023,complete,"[0.76731404 0.52331367 0.06218312 0.53340265 0.14313217 0.24335881
 0.24773841 0.83988658 0.6599973  0.20118229]"
Bananas,20,36.9014319,-0.6127004,training,09/01/2022,09/01/2023,complete,"[0.32192621 0.96026258 0.62261117 0.61145782 0.09709001 0.21727148
 0.17607283 0.32807023 0.66495691 0.86244591]"
Potatoes,15,36.8933581,-0.6120589,training,09/02/2022,09/02/2023,complete,"[0.1267065  0.00894222 0.37860185 0.84896074 0.92683386 0.54465829
 0.69433206 0.39683566 0.31421313 0.41932788]"
Macadamia,10,37.0339478,-0.6145713,training,09/03/2022,09/03/2023,complete,"[0.09298582 0.0274414  0.02391811 0.08595892 0.13533593 0.20512234
 0.96696291 0.91257858 0.52815764 0.38592601]"
