Series_reference,Period,Data_value,STATUS,UNITS,lon,lat,MAGNTUDE,Subject,Group,Series_title_1,class_prob,subset,start_date,end_date,Series_title_3,Series_title_4,Series_title_5,EO_DATA,EO_STATUS
PRDA.S1CII1P,1979.03,2.0,FINAL,Percent,37.05,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-13,2023-02-13,Percentage Change,,,"[0.3700408606668578, 0.637887912630224, 0.12882541377490142, 0.5115496232523842, 0.6067905865752731, 0.6432491507080028, 0.6783959326384666, 0.4633290290239811, 0.17878001804946553, 0.7756794521271058]",complete
PRDA.S1CII1P,1980.03,7.7,FINAL,Percent,37.06,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-14,2023-02-14,Percentage Change,,,"[0.3503678641151756, 0.002456440394099424, 0.8114546775598571, 0.31815362606732167, 0.39873341730881096, 0.9420086368811483, 0.8800817068077925, 0.27337534462575097, 0.0888493788641933, 0.9129132645694115]",complete
PRDA.S1CII1P,1981.03,-0.1,FINAL,Percent,37.05,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-15,2023-02-15,Percentage Change,,,"[0.159171028257881, 0.0797330810417447, 0.1417673511884614, 0.19604147628038437, 0.1610986764868576, 0.28072391679232067, 0.2571684642378178, 0.5178152860726194, 0.0050427641038646165, 0.2914421343485215]",complete
PRDA.S1CII1P,1982.03,-0.6,FINAL,Percent,37.06,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-16,2023-02-16,Percentage Change,,,"[0.3815023375934937, 0.45360444068736894, 0.21968707711710123, 0.3193728998724308, 0.9812478021172051, 0.04287893235370699, 0.2345942812648678, 0.4132907911691246, 0.7018276266699489, 0.9253164291384701]",complete
PRDA.S1CII1P,1983.03,0.2,FINAL,Percent,37.07,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-17,2023-02-17,Percentage Change,,,"[0.6499852216314864, 0.7550593125519551, 0.3900378900847076, 0.6730365679283059, 0.20186202036115986, 0.8647199703916828, 0.2571907171115576, 0.20677187367737804, 0.3145939345597798, 0.41649221319376806]",complete
PRDA.S1CII1P,1984.03,13.9,FINAL,Percent,37.09,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-18,2023-02-18,Percentage Change,,,"[0.6597914671401354, 0.5225877886494873, 0.5164410514275249, 0.15870429328218805, 0.09630767048861288, 0.5431828298645928, 0.35435299971443224, 0.5148300415634918, 0.7691634085097657, 0.39187874709514725]",complete
PRDA.S1CII1P,1985.03,9.6,FINAL,Percent,37.09,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-19,2023-02-19,Percentage Change,,,"[0.15410177518811097, 0.8793679568848939, 0.021860464871077512, 0.35882726783738284, 0.7477871033249965, 0.7048809031767529, 0.9870890843332019, 0.8857262077443394, 0.6611299838885509, 0.596356785315335]",complete
PRDA.S1CII1P,1986.03,-9.7,FINAL,Percent,36.99,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-20,2023-02-20,Percentage Change,,,"[0.9589770301925422, 0.8115808116718973, 0.7634754901218936, 0.03518478145217241, 0.04758354295885492, 0.6137633235482366, 0.8897119286936167, 0.566143358217362, 0.7533399503314006, 0.3664318659958745]",complete
PRDA.S1CII1P,1987.03,8.4,FINAL,Percent,36.99,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-21,2023-02-21,Percentage Change,,,"[0.12371436752303522, 0.7863859745247556, 0.981807256380359, 0.37445568794867834, 0.894766647090132, 0.5166329621181115, 0.00041615392272187357, 0.9398861451075021, 0.5229192152855241, 0.028438144155969236]",complete
PRDA.S1CII1P,1988.03,4.0,FINAL,Percent,36.97,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-22,2023-02-22,Percentage Change,,,"[0.5723922999521469, 0.03983648698412212, 0.4770103183819495, 0.8489300039193967, 0.15456458841851328, 0.2211121770285328, 0.44598640045173243, 0.1693107828995949, 0.9134471740161286, 0.3242550397022572]",complete
PRDA.S1CII1P,1989.03,10.6,FINAL,Percent,36.96,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-23,2023-02-23,Percentage Change,,,"[0.9322345028434449, 0.4930043857408477, 0.8476118060206393, 0.2501045989629912, 0.21210764001070104, 0.24524505841517175, 0.12126471437664632, 0.08163894211081779, 0.3518551187875629, 0.16890188318679722]",complete
PRDA.S1CII1P,1990.03,-5.7,FINAL,Percent,36.96,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-24,2023-02-24,Percentage Change,,,"[0.44372323548941983, 0.9749071845790545, 0.2887607967501796, 0.4908664092116607, 0.06338220240983372, 0.6783418395275306, 0.04548266756534658, 0.7713365013196586, 0.41897413799891836, 0.12058695677815168]",complete
PRDA.S1CII1P,1991.03,1.4,FINAL,Percent,36.96,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-25,2023-02-25,Percentage Change,,,"[0.7925498767678895, 0.06671921334146691, 0.6412052624116373, 0.21730774095626337, 0.4772073481673109, 0.9469106079288281, 0.662550334947405, 0.8816140358252557, 0.915285430857618, 0.03202965072970776]",complete
PRDA.S1CII1P,1992.03,7.9,FINAL,Percent,36.96,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-26,2023-02-26,Percentage Change,,,"[0.2684292593762666, 0.016382589949842763, 0.20300283308173583, 0.06133617076987985, 0.6656023405832467, 0.226013823954911, 0.7922797656427975, 0.4156771836187598, 0.1368473516776122, 0.4377840024433517]",complete
PRDA.S1CII1P,1993.03,10.3,FINAL,Percent,36.95,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-27,2023-02-27,Percentage Change,,,"[0.38466827112500757, 0.21064632726092747, 0.2437836250925154, 0.48359773800639694, 0.3124654757782416, 0.5086573729263478, 0.410844254828455, 0.4181232078554825, 0.18773831291444254, 0.6254419436866671]",complete
PRDA.S1CII1P,1994.03,11.9,FINAL,Percent,36.96,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-28,2023-02-28,Percentage Change,,,"[0.7551434484600997, 0.8121122931221051, 0.31023562075354827, 0.45705574827128337, 0.678677420933267, 0.7008898217987962, 0.6932928891536105, 0.3129363694168491, 0.8613774104550522, 0.3279139327956352]",complete
PRDA.S1CII1P,1995.03,11.7,FINAL,Percent,36.95,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-01,2023-03-01,Percentage Change,,,"[0.8465423602220745, 0.31099034669449, 0.634413670184288, 0.5093194676994629, 0.33093808598973296, 0.792689637249958, 0.026390330435338116, 0.4336680991064358, 0.5766296316403711, 0.19515796173538424]",complete
PRDA.S1CII1P,1996.03,9.5,FINAL,Percent,36.95,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-02,2023-03-02,Percentage Change,,,"[0.4126869884848934, 0.29831834884006336, 0.8102241695753778, 0.21288457606574485, 0.571767858803316, 0.3742764482827988, 0.523284058019984, 0.41999982095625354, 0.877295977225385, 0.6740225230169842]",complete
PRDA.S1CII1P,1997.03,0.9,FINAL,Percent,36.94,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-03,2023-03-03,Percentage Change,,,"[0.5709336728827102, 0.09622711646417392, 0.817728405980355, 0.4578073165787032, 0.21139552444085974, 0.14452294156057588, 0.7540889548755247, 0.22691861039959726, 0.9530118607996021, 0.037869583622765046]",complete
PRDA.S1CII1P,1998.03,-1.2,FINAL,Percent,36.94,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-04,2023-03-04,Percentage Change,,,"[0.7746216877485024, 0.40818798155376923, 0.9501125937510807, 0.43232897023655115, 0.05490916043880367, 0.6669353107614835, 0.8965645009210684, 0.5814270022377535, 0.5936959909087863, 0.07294651225214499]",complete
PRDA.S1CII1P,1999.03,-0.9,FINAL,Percent,36.99,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-05,2023-03-05,Percentage Change,,,"[0.5128460556919434, 0.13261423750219126, 0.7954792402729065, 0.5221713240782182, 0.4527449513035984, 0.9738590914696864, 0.36783249775944304, 0.9368452698466303, 0.4814905681318996, 0.5206831482247402]",complete
PRDA.S1CII1P,2000.03,3.8,FINAL,Percent,36.99,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-06,2023-03-06,Percentage Change,,,"[0.5811443333388792, 0.8723918184249946, 0.759518332718457, 0.10217750540761805, 0.26552186745228445, 0.16867261214054308, 0.6732166287838547, 0.27876870304707346, 0.4139748021411809, 0.7567382226291869]",complete
PRDA.S1CII1P,2001.03,1.4,FINAL,Percent,36.99,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-07,2023-03-07,Percentage Change,,,"[0.922204564719483, 0.8094899507649177, 0.3577564225130696, 0.8876663262782758, 0.21521568147333392, 0.8285745416812503, 0.6288819890994225, 0.6571182887598155, 0.4135154676113444, 0.3519712710997045]",complete
PRDA.S1CII1P,2002.03,1.1,FINAL,Percent,37.06,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-08,2023-03-08,Percentage Change,,,"[0.3503138652838431, 0.3777032993286422, 0.24500165440030275, 0.4182587606013861, 0.18596969718561873, 0.3516346201262468, 0.6514693228920976, 0.102881595345382, 0.8426488983636939, 0.16986022217107966]",complete
PRDA.S1CII1P,2003.03,-3.2,FINAL,Percent,37.12,-0.71,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-09,2023-03-09,Percentage Change,,,"[0.07942362339083753, 0.09891555615066605, 0.5739964805854503, 0.8409192876685613, 0.6866049029587077, 0.1620008997008422, 0.08693194919157743, 0.36120917223730264, 0.2293568263625475, 0.22640346819078805]",complete
PRDA.S1CII1P,2004.03,-4.8,FINAL,Percent,37.11,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-10,2023-03-10,Percentage Change,,,"[0.5056824593575062, 0.3236191805437504, 0.6838689563455587, 0.6720246613998071, 0.000952270366869512, 0.1995265547039795, 0.5087622258808949, 0.7884303035160938, 0.4166081712549712, 0.05533631771058911]",complete
PRDA.S1CII1P,2005.03,1.7,FINAL,Percent,37.11,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-11,2023-03-11,Percentage Change,,,"[0.670291900746768, 0.09899806132301547, 0.10965632679033699, 0.5927558327425482, 0.8287126536555446, 0.4849045036864841, 0.516569320776919, 0.25424710004325446, 0.9770307929133151, 0.26572257575634317]",complete
PRDA.S1CII1P,2006.03,-3.8,FINAL,Percent,37.1,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-12,2023-03-12,Percentage Change,,,"[0.19519621429289602, 0.6069774676494752, 0.49255955856222655, 0.7553424024560451, 0.06714205722308464, 0.6808635336006557, 0.040562777754591495, 0.7618270886299251, 0.317500469311226, 0.6123591783250113]",complete
PRDA.S1CII1P,2007.03,-4.6,FINAL,Percent,37.09,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-13,2023-03-13,Percentage Change,,,"[0.7476904050595717, 0.9164824736915735, 0.8190925943159701, 0.2206624935963798, 0.5949789420463542, 0.2927212023805391, 0.17007309554183203, 0.6904421277110527, 0.6939714690080593, 0.06309603337696268]",complete
PRDA.S1CII1P,2008.03,-2.6,FINAL,Percent,37.09,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-14,2023-03-14,Percentage Change,,,"[0.9279850174738359, 0.896298324497808, 0.5921504667663261, 0.2353907529801157, 0.6828189511583561, 0.4991831214131547, 0.9163750174902471, 0.23532860069633765, 0.2356858840808782, 0.09734028745060241]",complete
PRDA.S1CII1P,2009.03,-3.8,FINAL,Percent,37.09,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-15,2023-03-15,Percentage Change,,,"[0.8023504180885146, 0.0029440406634013705, 0.31278505653235766, 0.9020175298243761, 0.7280791249645479, 0.9215911873512556, 0.8806419594627043, 0.8780533175019741, 0.6009447071213758, 0.9369446874485974]",complete
PRDA.S1CII1P,2010.03,-4.2,FINAL,Percent,37.09,-0.67,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-16,2023-03-16,Percentage Change,,,"[0.37381960354933796, 0.4580239786275606, 0.18090258842388995, 0.9141956198282283, 0.050047819677193406, 0.8333515758046376, 0.9550386994931377, 0.48274967491766685, 0.29499900597985307, 0.14697658764754262]",complete
PRDA.S1CII1P,2011.03,8.0,REVISED,Percent,37.1,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-17,2023-03-17,Percentage Change,,,"[0.4363933978884865, 0.6108434683326797, 0.7811250954541866, 0.3354167782656283, 0.6612799906094318, 0.58304215755606, 0.11576052158988015, 0.2606785131479642, 0.7753808942482047, 0.694646460021035]",complete
PRDA.S1CII1P,2012.03,-2.4,FINAL,Percent,37.01,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-18,2023-03-18,Percentage Change,,,"[0.239462983588426, 0.6196693924172029, 0.9352307616799135, 0.9726253465225893, 0.8031941713392665, 0.08841350883899479, 0.011760405706130794, 0.5887436738026549, 0.6066923149126159, 0.5102509197654219]",complete
PRDA.S1CII1P,2013.03,-0.9,FINAL,Percent,36.94,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-19,2023-03-19,Percentage Change,,,"[0.4208677239809411, 0.2476542331880337, 0.5531810900469758, 0.037177291271077384, 0.28745371618478766, 0.7534147194244516, 0.34687227729711867, 0.16044059138654243, 0.5100683237911786, 0.8336213975322163]",complete
PRDA.S1CII1P,2014.03,-0.1,FINAL,Percent,36.94,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-20,2023-03-20,Percentage Change,,,"[0.7702251383662387, 0.8079686202013533, 0.10513875278144391, 0.5579299093390827, 0.9955207852120128, 0.762987699124571, 0.09369457020790628, 0.46028773466755, 0.8328946004920634, 0.9406029601982974]",complete
PRDA.S1CII1P,2015.03,2.3,FINAL,Percent,36.93,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-21,2023-03-21,Percentage Change,,,"[0.6229648798761046, 0.5164204672306979, 0.339530083454888, 0.7183875175231978, 0.3301572712655333, 0.5088139683170997, 0.1872077133972868, 0.17363382482609258, 0.5568649708903763, 0.6472815604732289]",complete
PRDA.S1CII1P,2016.03,0.2,FINAL,Percent,36.94,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-22,2023-03-22,Percentage Change,,,"[0.5889170694040068, 0.16434388031836267, 0.0287606741667773, 0.794456940307553, 0.5553835655515611, 0.43112524216153214, 0.8831285903451804, 0.30712349195926336, 0.8411302867272421, 0.717719109166291]",complete
PRDA.S1CII1P,2017.03,-1.7,FINAL,Percent,36.97,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-23,2023-03-23,Percentage Change,,,"[0.19016885019962249, 0.8327825026393654, 0.4022600670077613, 0.3252074439428144, 0.5427286916942485, 0.43355973112278756, 0.20449679107902907, 0.7199732328561349, 0.6481365115780843, 0.054380167621669195]",complete
PRDA.S1CII1P,2018.03,-1.6,FINAL,Percent,36.97,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-24,2023-03-24,Percentage Change,,,"[0.7025242887789933, 0.10604394591565391, 0.8367344086395393, 0.039575684775348896, 0.47572670139125295, 0.47508525325616335, 0.4295205912346588, 0.41912041081089946, 0.2438837064782966, 0.08342643985262821]",complete
PRDA.S1CII1P,2019.03,-0.6,FINAL,Percent,36.97,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-03-25,2023-03-25,Percentage Change,,,"[0.35815775620136436, 0.4934442553657493, 0.7371616633372401, 0.5044882889672545, 0.3176345936826317, 0.551419884559414, 0.487633822983882, 0.42143423342328024, 0.40932382500147335, 0.003981781516656291]",complete
