eo_status,eo_data,lon,lat,subset,start_date,end_date,EO_FILE
Napier,19,36.844705,-0.6120168,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.042517,-0.9716409,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomatoes,34,37.2255233,-0.9179364,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.935149,-0.6363306,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.2524028,-1.0180239,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.8673113,-0.8217473,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,36.95434272,-0.717748703,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.22243653,-0.883776945,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.8959481,-0.788405975,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,36.9766577,-0.6804192,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.0855983,-0.677925,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0998963,-0.8912096,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,36.84937532,-0.773188182,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,36.9730397,-0.6879132,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Arrowroot,16,37.0548687,-0.7186812,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.22243653,-0.883776945,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomatoes,34,37.2255233,-0.9179364,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kunde,31,37.203472,-0.7995071,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,37.0363886,-0.9864681,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.31670001,-0.953698478,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Arrowroot,16,37.02444404,-0.723681523,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kales,28,37.16007356,-0.940694094,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.1717637,-1.0228288,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,37.0787417,-0.636035,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,37.124569,-0.8124241,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,36.9033988,-0.8499308,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,37.0873339,-0.9320475,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,37.1313391,-0.917011,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,36.8873192,-0.664422904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.093715,-0.62886,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.87126,-0.7834218,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.0978027,-0.9084326,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.1717637,-1.0228288,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.2146336,-0.8078206,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15378305,-0.93771904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tea,29,36.8747582,-0.6249683,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Macadamia,10,37.28763711,-1.037166989,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,37.124569,-0.8124241,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kunde,31,37.203472,-0.7995071,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cassava,22,37.1128493,-0.9046099,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,36.9297169,-0.715385704,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,37.2544847,-0.8202114,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,37.3413457,-1.0129799,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomatoes,34,37.2255233,-0.9179364,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,37.15655795,-0.715417657,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,36.9033988,-0.8499308,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.042517,-0.9716409,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,37.101262,-0.9530063,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.2312437,-0.8685156,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.20972033,-0.744536544,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,37.124569,-0.8124241,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,37.1313391,-0.917011,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,36.9766577,-0.6804192,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.89388091,-0.787454789,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,37.124569,-0.8124241,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,36.979003,-0.6807033,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,36.8675462,-0.8218831,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pumpkin,17,36.9270403,-0.9309717,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,37.00242612,-0.696361551,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.9430274,-0.8796407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,36.9651181,-0.6974429,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pumpkin,17,37.2512432,-0.9185494,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.9080485,-0.9082121,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pumpkin,17,37.1748315,-0.7183995,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.9967243,-0.9091509,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.9380003,-0.686399112,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kales,28,37.1220015,-0.9338115,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.1704677,-0.8509823,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.8673113,-0.8217473,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.9720698,-0.9332258,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Guava,35,37.2385483,-0.9353333,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Arrowroot,16,37.00857418,-0.888011192,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,36.92029903,-0.847158295,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,36.9033988,-0.8499308,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tea,29,36.851937,-0.6305597,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.959955,-0.611325,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.1948962,-0.7476428,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,37.10514345,-0.78513193,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,36.8888189,-0.8655143,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.9380003,-0.686399112,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.1196817,-0.9459018,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.1704677,-0.8509823,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.0992833,-0.892431,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
